-1.2578054735889437, 0.012692749333006511
-1.0844003657858272, 0.009817220216266152
-0.852167846671632, 0.008546548131946864
-0.6458193885343118, 0.0075297389533623
-0.5512128439848032, 0.007021447493707162
-0.43941059459051823, 0.0064284219358366375
-0.3449247216539557, 0.00608914615406371
-0.19909307740895477, 0.005833699433409063
-0.09622052737265907, 0.005747834038822314
0.006652022663637069, 0.005661968644235571
0.15218198787627335, 0.005829061118286457
0.3488163811714573, 0.006418014009220062
0.4428195676562363, 0.0067548009389759855
0.553777115759901, 0.007344885126280953
0.656287650957359, 0.007766066765340845
0.886649760070894, 0.009115137688195864
1.0821377730430926, 0.01130973951901049
1.2520434040707809, 0.013335665060854315
